,True Rating,Predicted Rating,True Genre,Predicted Genre
8749,4.92,4.613,1,0
8753,4.64,4.388,1,1
8757,4.66,4.327,1,0
8759,4.24,4.587000000000001,0,0
8760,4.62,4.204000000000001,0,0
8763,4.3,3.9520000000000004,1,1
8764,4.8,4.277,1,0
8770,4.13,4.134,1,0
8781,4.17,4.138999999999999,0,1
8789,4.63,4.772,1,0
8791,4.47,3.8900000000000006,0,0
8799,5.0,4.348000000000001,1,0
8804,4.15,4.302,1,0
8805,4.34,4.352,0,1
8815,0.0,0.0,1,1
8826,4.8,4.5280000000000005,1,1
8832,4.27,4.218,1,1
8853,4.28,4.4719999999999995,1,1
8855,3.35,4.334,1,0
8856,5.0,4.9,0,1
8859,4.09,3.9570000000000007,0,0
8866,4.34,4.267999999999999,0,0
8868,4.13,4.036,1,0
8873,4.68,4.429,1,1
8876,4.5,4.9319999999999995,0,0
8877,3.96,4.305999999999999,1,0
8881,4.29,4.47,1,1
8907,4.54,3.9629999999999996,0,1
8909,4.37,4.116999999999999,0,0
8912,4.62,4.154999999999999,1,1
8917,4.03,3.877,0,0
8921,3.65,4.272,1,0
8922,3.39,4.3340000000000005,1,0
8923,4.41,4.412,1,1
8934,4.11,4.137,0,1
8939,5.0,4.809,0,0
8947,4.44,4.149000000000001,0,0
8953,4.51,4.294000000000001,0,0
8960,4.78,4.552000000000001,1,1
8961,4.81,4.372,1,0
8967,3.96,4.319000000000001,0,0
8968,4.55,4.222,1,0
8973,4.38,4.1530000000000005,0,0
8977,4.37,4.499,1,1
8979,4.71,4.193,0,0
8983,4.6,4.322,0,1
8984,4.19,4.343000000000001,1,1
8990,4.77,4.402,1,1
8992,4.35,4.336,0,0
8999,4.64,4.067,1,1
9000,3.72,4.088,1,1
9003,4.59,4.292999999999999,1,1
9022,4.61,4.216,0,0
9025,4.63,4.605,0,0
9027,4.5,4.0,0,0
9028,0.0,0.0,0,0
9032,3.66,4.261,1,0
9038,4.8,3.846,0,0
9042,4.45,4.4079999999999995,1,0
9044,4.25,3.9459999999999993,1,1
9045,4.2,4.401,1,1
9047,4.16,4.364000000000001,1,1
9052,3.89,4.5840000000000005,1,0
9055,4.56,4.3950000000000005,1,1
9062,4.39,4.612999999999999,1,1
9068,4.24,4.113,0,1
9069,4.59,4.502,1,1
9071,4.08,4.406000000000001,1,1
9074,4.42,4.356,1,1
9079,3.93,4.361,1,1
9092,3.81,4.377000000000001,0,1
9124,3.0,4.7,1,0
9126,4.66,4.536,1,0
9133,4.27,4.433,1,0
9134,3.77,3.8369999999999997,0,0
9151,4.87,4.504,1,1
9157,3.0,4.293000000000001,0,1
9168,4.75,4.1610000000000005,0,0
9172,4.37,4.188999999999999,0,1
9176,4.09,3.8299999999999996,0,0
9188,5.0,4.199,1,0
9189,4.61,4.321,0,0
9190,4.4,4.121,0,0
9195,4.82,4.335,1,0
9197,4.0,4.241,1,1
9198,4.17,4.2490000000000006,1,1
9200,4.65,4.0409999999999995,1,1
9206,3.48,4.3740000000000006,0,1
9213,4.76,4.271,0,0
9218,4.13,4.015999999999999,1,1
9229,4.42,4.497,1,1
9231,3.76,4.1690000000000005,1,1
9237,4.17,4.313,1,1
9238,4.19,4.39,1,0
9239,2.6,4.1930000000000005,1,0
9241,4.53,4.33,0,0
9251,4.56,4.292,1,1
9256,4.71,4.3,1,1
9259,5.0,4.784000000000001,1,0
9263,4.56,3.8500000000000005,0,0
9278,4.66,4.0840000000000005,1,0
9279,3.87,4.261,1,1
9285,4.23,4.377,1,1
9286,4.44,4.445,1,0
9293,3.62,4.282,0,0
9300,3.73,3.7619999999999996,0,0
9310,4.1,4.343,0,0
9312,4.57,4.448,0,0
9321,4.01,4.362,1,1
9328,4.66,4.395999999999999,0,1
9333,5.0,4.6129999999999995,1,1
9334,4.54,4.225,0,0
9335,3.82,4.1579999999999995,0,0
9339,4.7,4.295999999999999,1,1
9343,4.89,4.096,1,1
9352,4.08,4.536,1,1
9360,3.77,4.260999999999999,0,1
9363,4.37,4.566000000000001,0,0
9368,4.09,4.611000000000001,1,1
9369,4.96,4.328999999999999,1,1
9373,4.76,4.2669999999999995,0,1
9376,4.57,4.361,1,1
9389,4.0,4.5,0,0
9393,4.04,4.345000000000001,0,0
9397,4.29,4.5409999999999995,1,1
9403,3.59,4.364000000000001,0,0
9404,4.21,4.2509999999999994,1,0
9407,4.54,4.4510000000000005,0,1
9410,4.75,3.8369999999999997,0,1
9413,3.59,3.9570000000000007,1,1
9417,3.17,4.021,1,1
9418,4.0,4.305000000000001,0,0
9419,4.63,4.1850000000000005,1,0
9428,5.0,4.713,1,1
9444,4.52,4.256,0,0
9463,4.16,4.457000000000001,1,1
9464,3.46,4.1899999999999995,1,1
9470,4.25,3.9870000000000005,0,0
9476,4.9,4.446,1,1
9483,4.5,4.6,0,1
9484,4.14,4.29,0,0
9497,5.0,4.87,1,1
9505,3.8,4.101000000000001,0,0
9512,4.8,4.203,1,0
9519,4.48,4.3469999999999995,1,1
9523,4.42,4.3950000000000005,0,1
9527,4.58,4.348000000000001,0,1
9531,4.59,4.11,0,1
9537,3.74,4.226999999999999,1,1
9543,4.36,4.546000000000001,0,0
9555,4.63,4.366999999999999,1,1
9563,4.05,4.269,0,1
9571,4.42,4.276999999999999,0,0
9573,4.2,4.204000000000001,0,0
9575,4.47,3.777,1,1
9578,3.98,4.325,0,0
9586,4.31,4.315,0,0
9587,4.39,4.333,0,0
9598,4.66,4.3149999999999995,1,0
9602,4.52,4.255,0,0
9604,4.38,4.713,1,1
9606,5.0,4.45,0,0
9621,3.58,4.199,1,1
9626,4.29,4.562,1,1
9633,4.71,4.283,1,1
9652,3.78,4.612,1,0
9655,4.01,4.348999999999999,0,1
9664,4.0,4.537000000000001,1,1
9665,4.74,4.095000000000001,0,1
9669,4.22,4.226999999999999,1,1
9672,4.32,4.66,1,0
9676,4.79,4.180999999999999,0,1
9684,3.72,4.315,0,0
9688,4.14,4.17,0,0
9689,3.77,4.235,0,0
9703,4.35,4.448,0,0
9705,4.5,4.276000000000001,0,0
9706,4.65,4.441999999999998,1,0
9709,4.48,4.295999999999999,1,1
9711,4.42,4.317000000000001,1,1
9713,4.1,4.6629999999999985,1,0
9722,4.04,4.114,1,0
9723,3.16,4.43,1,0
9729,4.49,4.265,1,0
9730,3.63,4.632,1,0
9738,4.5,4.387,1,1
9740,3.97,4.26,0,1
9743,3.9,4.343999999999999,0,1
9746,4.77,4.154,1,1
9751,3.51,4.619000000000001,1,1
9753,4.62,4.2589999999999995,0,1
9765,4.11,4.384,1,0
9773,4.73,4.236000000000001,1,1
9787,5.0,4.663,0,0
9791,4.28,4.465000000000001,0,1
9792,4.09,4.318,0,0
9802,4.0,4.379,0,0
9807,4.77,4.3870000000000005,1,0
9817,4.08,4.171,1,1
9820,4.55,4.351,1,0
9822,4.17,4.2330000000000005,0,0
9823,4.2,4.346000000000001,0,0
9829,4.65,4.371999999999999,1,1
9831,4.3,4.3100000000000005,1,1
9833,4.32,4.257,1,1
9838,5.0,4.851999999999999,1,1
9858,3.59,4.365,0,0
9881,4.32,4.4159999999999995,1,1
9885,4.87,4.581,0,1
9889,4.16,4.633,1,0
9890,4.25,3.9159999999999995,0,0
9895,4.62,4.415,1,1
9896,4.7,4.356,1,1
9900,4.56,4.311,1,0
9917,4.51,3.893,0,0
9918,4.42,4.429,1,1
9921,4.95,4.427,1,1
9923,4.57,4.382,1,1
9928,4.7,4.5920000000000005,1,1
9932,3.91,4.186999999999999,0,1
9935,4.03,4.215999999999999,1,0
9936,4.35,4.032000000000001,0,0
9942,4.4,4.318,0,0
9948,4.72,4.3100000000000005,1,1
9955,4.06,4.107,0,0
9960,4.62,4.385,0,1
9964,4.38,4.144,0,0
9972,4.66,4.430999999999999,1,1
9974,3.89,4.497,1,1
9978,4.06,4.389999999999999,1,1
9992,4.5,4.431000000000001,1,1
9995,4.74,4.231,1,1
9999,4.0,4.66,0,0
10007,5.0,4.7829999999999995,0,0
10008,4.2,4.243,1,1
10015,4.25,4.322,1,1
10022,3.9,4.380999999999999,1,0
10023,2.5,4.383,1,1
10032,4.44,4.148,1,1
10033,5.0,4.125,0,0
10041,4.25,3.9919999999999995,1,0
10042,3.66,4.5329999999999995,0,0
10044,4.38,4.005000000000001,0,0
10067,4.48,4.32,0,1
10072,4.3,4.328,1,1
10078,4.59,4.218999999999999,0,0
10086,5.0,4.516,1,0
10090,4.21,4.153999999999999,0,1
10102,4.31,4.480999999999999,1,1
10112,4.38,4.271,1,1
10121,4.89,4.406000000000001,1,1
10124,4.42,4.332000000000001,1,0
10132,4.24,4.31,0,0
10136,4.8,4.449,1,1
10137,3.86,4.526000000000001,1,0
10145,3.09,4.420999999999999,1,0
10157,5.0,4.556,0,0
10159,4.5,4.386,1,1
10176,4.75,4.672000000000001,1,1
10178,3.7,4.0889999999999995,0,0
10179,4.5,4.419,0,1
10192,5.0,4.432,1,0
10199,4.6,4.372,1,1
10203,4.03,4.542,1,0
10211,3.55,4.894,0,1
10212,4.32,4.391,1,1
10217,4.75,4.609000000000001,1,1
10222,3.93,4.0200000000000005,1,0
10223,4.49,4.549999999999999,1,1
10234,0.0,0.0,1,1
10235,4.69,4.601,1,1
10245,4.75,4.291,1,1
10252,3.43,4.124999999999999,0,0
10266,3.8,4.9030000000000005,0,1
10287,4.34,4.401000000000001,0,0
10302,4.92,2.746,1,0
10303,4.85,3.7400000000000007,0,0
10319,4.56,4.079000000000001,0,0
10321,4.0,4.287999999999999,1,0
10335,4.58,4.085,1,1
10336,4.25,3.7969999999999997,1,1
10339,4.75,4.584999999999999,1,1
10345,4.33,4.5520000000000005,0,0
10347,4.22,4.316000000000001,1,1
10348,4.35,4.395,0,1
10351,4.03,4.054,1,0
10355,5.0,4.81,1,0
10358,4.76,4.316000000000001,0,1
10374,0.0,0.0,1,1
10383,3.58,4.596,1,0
10384,4.33,4.437,0,0
10404,4.52,4.135,0,0
10408,4.43,4.090999999999999,1,0
10410,3.2,4.513,1,0
10411,4.51,4.538,1,1
10414,4.28,4.737,1,1
10423,4.08,4.362,1,1
10427,4.61,4.121,1,1
10430,4.48,4.276,1,0
10432,4.3,4.1579999999999995,0,0
10436,4.6,4.193,1,1
10438,3.95,4.026,1,0
10442,4.05,4.611,1,1
10449,4.28,4.395999999999999,1,1
10454,3.84,4.632000000000001,1,1
10460,4.57,4.429,1,1
10467,4.73,4.487,0,1
10471,4.58,4.361999999999999,1,1
10472,4.83,4.840999999999999,1,1
10484,4.39,4.487,1,1
10495,3.66,4.124,0,1
10500,4.38,4.429,1,1
10503,3.0,4.06,1,1
10505,4.27,4.689000000000001,1,1
10520,2.12,4.255000000000001,1,1
10525,4.13,4.446999999999999,0,0
10539,4.6,4.019,0,0
10542,4.32,4.4830000000000005,0,0
10551,4.75,4.767999999999999,0,0
10552,3.9,4.877,0,0
10553,4.67,4.441000000000001,1,1
10554,4.66,4.317,1,1
10555,4.51,4.34,0,1
10561,4.27,4.526000000000001,0,0
10563,4.66,4.3519999999999985,0,0
10565,3.7,4.171999999999999,0,1
10589,4.0,4.517,1,1
10590,4.87,3.9479999999999995,1,1
10601,4.57,4.193,1,1
10608,4.18,4.116999999999999,0,1
10615,4.43,4.162000000000001,0,0
10617,3.35,4.098999999999999,1,0
10618,4.55,4.445,1,1
10625,5.0,4.9,1,0
10626,3.5,4.068,1,1
10630,4.0,4.833,1,0
10643,4.53,4.614999999999999,1,1
10651,4.12,3.8910000000000005,1,0
10656,4.59,4.3839999999999995,0,0
10657,4.42,4.575,1,0
10669,3.37,4.162000000000001,0,0
10694,4.23,4.183,1,1
10705,4.0,4.4670000000000005,1,1
10713,4.39,4.720000000000001,1,0
10722,3.99,4.400999999999999,1,1
10745,4.68,4.448,1,1
10747,4.44,4.247000000000001,1,1
10773,5.0,4.332,1,0
10777,4.21,4.063000000000001,0,0
10782,4.54,4.021000000000001,1,0
10789,4.38,4.239000000000001,1,1
10792,4.7,4.662000000000001,1,1
10795,4.79,4.487,1,1
10815,3.73,4.028,1,0
10816,4.8,4.154999999999999,0,1
10832,4.17,4.175,1,1
10840,4.09,4.371,1,0
10841,4.45,4.361,0,0
10844,0.0,0.0,1,1
10846,4.76,3.95,1,1
10866,4.5,4.329000000000001,1,1
10872,4.45,4.587999999999999,1,1
10875,4.39,4.433000000000001,0,0
10876,4.49,4.388,1,1
10878,4.5,4.133,0,0
10882,4.25,4.570000000000001,1,1
10903,4.21,4.4159999999999995,0,0
10912,3.54,4.388,0,0
10915,4.62,4.578,1,1
10926,4.11,4.5280000000000005,1,1
10927,2.78,4.17,1,1
10940,4.21,4.35,1,1
10942,4.24,4.25,0,1
10946,4.55,3.9760000000000004,1,1
10954,5.0,4.76,1,1
10955,4.09,4.337,1,1
10972,4.21,4.401000000000001,1,1
10974,4.3,4.614,1,1
10986,4.31,3.9939999999999998,1,0
10992,4.35,4.324000000000001,0,1
11002,3.78,4.353,1,1
11019,4.48,3.754,0,0
11029,3.88,4.051,0,0
11033,3.47,4.179,1,1
11036,4.5,4.311999999999999,0,0
11039,4.43,4.103999999999999,1,1
11044,4.06,4.212,0,1
11051,4.53,4.420999999999999,1,1
11052,4.53,4.15,0,1
11056,4.77,4.156000000000001,1,0
11061,4.49,4.328,0,0
11063,4.05,4.243,1,1
11068,4.54,4.290000000000001,1,1
11073,3.4,4.243,1,1
11078,3.77,4.479,1,1
11083,3.78,4.364,1,1
11088,4.36,4.353999999999999,0,0
11095,4.0,4.8,1,1
11096,4.42,4.5729999999999995,1,1
11109,4.42,4.499999999999999,0,0
11113,4.87,4.417,1,1
11116,3.96,4.196000000000001,0,1
11117,4.51,4.471,1,0
11120,1.81,3.9549999999999996,1,1
11131,4.37,4.407,1,1
11151,3.94,4.452,1,1
11153,5.0,4.965999999999999,1,0
11157,4.52,3.693,0,1
11166,3.72,4.206999999999999,0,0
11167,4.17,4.4750000000000005,0,1
11168,4.13,4.1259999999999994,1,0
11170,4.48,4.222,0,1
11187,3.41,4.406000000000001,1,0
11190,4.34,4.238,0,1
11197,4.57,4.26,1,1
11199,4.58,4.470999999999999,1,0
11200,0.0,0.0,1,0
11201,4.07,4.337000000000001,1,0
11204,4.42,4.563,0,1
11214,4.52,4.345000000000001,0,1
11216,4.7,4.5760000000000005,1,1
11223,4.41,4.461,0,0
11227,4.61,4.379,1,1
11246,3.92,4.166,1,0
11254,3.86,4.273,1,1
11257,4.5,4.557,1,1
11259,4.62,4.154999999999999,1,1
11264,4.79,4.24,0,1
11277,4.0,4.481,0,0
11279,4.17,4.224,0,1
11283,4.44,4.406,0,0
11294,4.5,4.396000000000001,1,1
11302,4.41,4.180999999999999,1,1
11325,4.24,4.231,0,0
11340,4.27,4.355,0,0
11344,4.18,4.263,1,0
11354,4.48,4.042,1,1
11361,4.52,4.223999999999999,1,1
11362,4.66,4.351999999999999,0,0
11363,3.78,4.471,1,1
11367,4.61,4.026,1,1
11370,2.9,4.017,1,1
11372,5.0,4.552,1,1
11373,3.37,3.9870000000000005,1,1
11374,4.03,4.209000000000001,1,1
11384,3.21,4.35,0,1
11392,3.66,4.069999999999999,1,1
11394,4.63,4.238,1,1
11395,4.52,4.307,1,1
11396,4.39,4.293000000000001,1,0
11397,4.73,4.453,0,0
11399,4.13,4.372,0,0
11401,4.23,3.963,0,0
11405,4.58,4.4159999999999995,1,1
11406,4.08,4.541,1,1
11408,3.8,3.931,1,0
11415,4.58,4.497999999999999,1,1
11423,3.9,4.272,1,0
11431,4.82,4.398000000000001,1,1
11432,4.47,4.414,0,1
11439,4.0,4.098,1,1
11441,4.43,4.0329999999999995,1,1
11442,4.32,4.516,0,0
11451,4.57,4.597,0,0
11459,3.79,4.3839999999999995,0,0
11463,5.0,4.219,1,1
11470,3.43,4.149,0,1
11471,4.01,4.3870000000000005,0,0
11475,4.37,4.288000000000001,1,1
11477,4.42,4.477,0,1
11481,3.4,4.557,1,1
11482,4.37,4.0280000000000005,1,1
11491,4.63,4.514,1,1
11493,4.55,4.436999999999999,1,1
11497,4.62,4.672,1,1
11498,4.35,4.227,1,1
11511,3.33,3.9890000000000008,0,0
11519,4.29,4.419,0,0
11522,4.75,4.6240000000000006,0,1
11525,4.52,4.354,1,1
11526,4.27,4.58,1,1
11536,4.44,4.443,1,1
11538,4.15,4.593,1,1
11555,4.48,3.8880000000000003,0,0
11557,4.62,4.136,1,1
11558,4.0,4.26,1,1
11565,4.84,4.154999999999999,1,0
11574,4.32,4.351,1,0
11575,4.57,4.307999999999999,0,1
11586,4.39,4.433999999999999,1,1
11587,4.5,4.6659999999999995,0,1
11592,4.26,4.481999999999999,1,1
11593,0.0,0.0,0,1
11594,4.73,4.481999999999999,1,1
11603,4.63,4.648,0,0
11605,4.81,4.485,1,0
11613,3.6,4.101999999999999,1,1
11620,4.36,4.233999999999999,1,1
11621,4.36,4.415000000000001,0,0
11622,3.92,3.6499999999999995,0,0
11623,4.66,4.127,1,1
11629,0.0,0.0,0,1
11631,4.87,4.497999999999999,1,1
11638,4.67,4.467999999999999,1,1
11647,4.82,4.208999999999999,1,1
11661,4.4,4.24,1,0
11663,3.75,4.403,0,0
11664,4.0,3.846,1,1
11668,4.25,3.7359999999999998,0,1
11675,3.92,3.9490000000000003,1,1
11677,4.78,4.23,0,0
11680,4.63,4.147,1,1
11684,4.62,4.071,1,1
11696,3.94,4.507,1,1
11698,4.12,4.166,0,0
11699,5.0,4.032,1,0
11714,4.62,4.422,0,1
11718,4.61,4.4319999999999995,1,1
11733,4.05,3.95,0,0
11734,4.2,4.372999999999999,1,1
11737,0.0,0.0,0,0
11740,4.63,4.4270000000000005,1,1
11749,3.4,4.779000000000001,1,1
11759,4.22,3.9139999999999993,1,1
11765,4.35,4.1129999999999995,0,0
11766,4.35,3.9559999999999995,0,0
11771,4.47,4.382,1,1
11780,4.0,4.228999999999999,0,0
11782,4.62,4.508,1,1
11788,4.14,4.189,1,0
11791,4.53,4.4590000000000005,1,1
11806,4.22,4.063000000000001,0,1
11814,4.13,4.345000000000001,1,1
11818,4.2,3.7150000000000007,0,0
11834,0.0,0.0,0,0
11840,3.64,4.306000000000001,0,0
11843,0.0,0.0,1,0
11846,4.53,4.526000000000001,1,1
11848,4.59,4.404999999999999,1,1
11856,4.15,4.18,0,0
11862,3.04,4.1049999999999995,1,0
11879,4.59,4.461,0,0
11892,4.44,4.397999999999999,0,0
11908,3.62,4.471,1,1
11909,4.78,3.965,0,1
11915,4.69,4.137,1,1
11926,4.55,4.678000000000001,0,0
11936,4.31,4.121,1,0
11938,3.86,4.075,0,0
11945,5.0,4.522,0,1
11950,4.33,4.396,0,0
11951,5.0,4.032,1,1
11952,4.84,4.425,1,1
11968,4.38,4.549,0,0
11971,4.21,4.186999999999999,1,1
11974,4.67,4.130000000000001,1,1
11977,4.62,4.353,1,1
11981,4.32,3.999,1,1
12002,5.0,4.542,1,1
12004,4.73,4.367,1,1
12005,4.87,3.989,0,0
12008,4.07,4.151,0,0
12009,4.07,4.526999999999999,1,0
12021,4.19,4.267,0,1
12023,4.7,4.281000000000001,0,1
12033,3.23,4.144,1,1
12036,4.78,4.228,1,1
12037,4.45,4.516,0,1
12040,4.46,4.215999999999999,1,1
12041,4.82,4.367,1,1
12043,4.16,4.397,1,1
12045,4.64,4.208,1,0
12050,5.0,4.482000000000001,0,1
12053,0.0,0.0,1,0
12054,4.2,4.492,1,1
12058,4.37,3.8989999999999996,0,0
12074,4.91,4.353,1,1
12087,4.66,4.4239999999999995,1,1
12088,3.21,3.7649999999999997,0,0
12095,4.5,4.399000000000001,1,1
12096,0.0,0.0,0,0
12103,4.26,4.477,0,0
12106,4.41,4.424000000000001,0,0
12107,4.12,4.351,1,1
12109,3.97,4.364,1,1
12112,4.33,3.2,1,1
12113,4.45,4.388,1,1
12114,4.48,4.173,1,1
12123,4.45,4.51,0,1
12135,4.21,4.342999999999999,0,0
12154,3.66,3.4300000000000006,1,1
12165,3.66,3.9589999999999987,1,1
12167,4.55,4.338,0,0
12177,4.77,4.13,1,0
12189,4.71,4.814,1,1
12202,4.73,4.402999999999999,1,0
12209,3.88,4.561,1,1
12214,4.05,4.397,1,1
12219,4.66,4.665,0,1
12225,5.0,4.444,0,0
12227,4.4,4.464,1,0
12230,3.94,4.175,1,0
12236,4.84,4.178,1,1
12237,4.71,4.309,1,0
12242,4.36,4.093999999999999,1,0
12248,4.3,4.644,0,1
12250,4.43,4.401999999999999,1,0
12251,4.04,4.348999999999999,1,1
12261,3.85,4.045,0,0
12263,3.71,4.481,1,1
12266,4.38,3.9210000000000003,0,0
12270,4.25,4.345,1,1
12281,4.09,4.369,1,1
12282,4.54,4.348000000000001,1,1
12284,0.0,0.0,1,1
12299,4.44,4.014,0,0
12303,4.5,4.742,1,1
12304,3.56,4.430000000000001,1,1
12316,4.25,4.33,1,1
12318,4.21,4.34,1,1
12323,3.77,4.31,0,1
12326,4.24,4.327,1,1
12327,4.9,4.394,1,1
12328,4.82,4.406000000000001,1,1
12337,4.2,4.212,1,1
12340,3.8,4.564,1,1
12342,3.71,4.743,1,1
12345,5.0,4.7700000000000005,1,1
12355,4.38,4.515,1,1
12364,4.54,4.25,1,0
12365,4.47,3.8729999999999998,0,1
12376,3.85,4.414,1,0
12379,0.0,0.0,0,0
12384,4.41,4.394,1,0
12388,4.25,4.688,1,0
12389,4.35,4.6129999999999995,1,1
12397,4.65,3.857,1,1
12400,4.0,4.876,1,0
12412,4.0,4.839,1,0
12416,4.41,4.445,1,1
12417,4.32,4.15,0,1
12418,4.38,4.398999999999999,0,0
12462,4.58,4.3809999999999985,0,0
12465,4.42,4.599,1,0
12467,4.65,4.4590000000000005,1,1
12473,4.75,4.813,1,1
12481,4.71,4.8149999999999995,0,0
12491,5.0,4.625,1,1
12492,4.48,4.419,1,0
12497,5.0,4.59,0,1
12499,4.75,4.099,0,1
12513,4.1,4.484,1,1
12529,4.41,3.9590000000000005,1,1
12531,4.23,4.274000000000001,1,1
12532,4.39,4.220000000000001,1,0
12533,4.44,3.9929999999999994,1,1
12550,4.43,4.093,1,1
12552,4.71,4.507,1,0
12575,4.1,4.378,1,0
12576,4.05,4.365,1,0
12588,4.65,4.464,1,0
12600,4.0,4.6739999999999995,1,0
12604,4.87,4.105,1,0
12607,3.53,4.426,0,0
12610,3.8,4.396,1,0
12612,4.57,4.430000000000001,1,1
12617,3.63,4.464,1,1
12624,4.3,4.005999999999999,0,0
12626,4.41,4.1850000000000005,0,1
12628,3.43,4.178,1,1
12629,4.88,4.193,0,0
12644,5.0,4.713,0,1
12646,4.48,4.369000000000001,1,1
12662,4.41,4.180999999999999,1,1
12665,4.14,3.8890000000000002,0,1
12666,3.65,3.6260000000000003,0,1
12674,3.79,3.7960000000000003,0,0
12684,4.66,4.766,1,0
12688,4.36,4.487,1,1
12695,4.63,4.408,1,1
12700,4.46,4.018,1,1
12702,4.59,4.353000000000001,1,1
12705,4.59,3.809,1,0
12716,4.07,4.373,1,1
12718,4.64,4.3260000000000005,0,1
12720,4.41,3.245,1,0
12721,0.0,0.0,1,1
12731,4.48,4.511,0,0
12734,4.1,4.029000000000001,0,0
12740,4.77,4.226000000000001,0,1
12742,4.72,4.235000000000001,1,1
12745,4.75,4.715999999999999,1,0
12746,3.61,4.392,1,1
12747,4.59,4.303,1,1
12752,4.35,4.394,1,1
12759,3.0,4.366,0,0
12768,4.91,4.362,1,0
12773,3.97,4.1129999999999995,1,1
12776,3.96,4.643000000000001,1,1
12788,4.5,4.505999999999999,0,1
12803,4.26,4.218999999999999,1,1
12808,5.0,4.712999999999999,0,1
12809,4.9,4.5329999999999995,1,0
12813,4.19,4.351000000000001,1,1
12814,4.08,4.232000000000001,1,1
12815,3.44,4.253,1,1
12816,4.09,4.337000000000001,1,0
12822,4.48,4.263,1,0
12824,4.48,4.206,1,1
12826,3.9,4.249,0,1
12831,4.0,4.225,0,0
12835,4.84,4.3100000000000005,0,1
12836,4.56,4.138,1,1
12846,4.75,4.551,1,1
12848,3.67,4.372,1,0
12850,4.78,4.122999999999999,0,0
12852,4.52,4.337000000000001,1,1
12853,4.78,4.303,1,1
12854,4.73,4.328,0,1
12855,4.35,4.354000000000001,1,1
12861,0.0,0.0,0,0
12863,4.26,4.4830000000000005,1,1
12864,4.49,4.398999999999999,1,1
12866,4.38,3.8770000000000002,0,1
12869,4.31,4.44,1,1
12870,4.58,4.563,1,1
12873,4.4,4.245,0,0
12879,4.61,4.3870000000000005,1,1
12883,4.13,4.551,1,1
12890,5.0,4.68,1,1
12899,3.95,4.413,1,0
12908,4.45,4.24,0,0
12912,4.0,4.733,0,0
12931,3.95,4.447000000000001,1,1
12941,4.5,4.657,1,0
12942,4.67,4.359999999999999,1,1
12947,0.0,0.0,1,1
12948,4.34,4.708,1,1
12957,4.48,4.558999999999999,1,1
12961,3.98,4.308999999999999,1,0
12972,4.38,4.379,1,1
12975,4.33,4.496999999999999,1,1
12976,4.65,4.747,1,1
12980,3.91,4.547,1,1
12981,4.65,4.459,1,0
12989,4.97,4.515,1,1
12990,4.16,4.359,1,1
12991,4.85,4.292000000000001,1,0
12994,4.32,4.138,0,0
13000,3.21,4.071,0,1
13009,4.83,4.497999999999999,0,0
13010,4.57,3.9830000000000005,0,1
13012,3.36,4.441,0,0
13021,4.37,4.141,1,0
13027,3.2,4.089,0,0
13030,4.58,4.4910000000000005,1,0
13044,4.11,4.619999999999999,1,1
13060,4.62,4.406,1,1
13075,4.42,4.745,0,0
13080,3.53,4.439,0,0
13081,4.0,4.49,0,0
13087,4.75,4.461,0,1
13088,4.85,4.756,0,0
13097,4.69,4.465999999999999,1,1
13103,4.7,4.234999999999999,1,1
13105,4.5,4.95,1,0
13110,4.83,4.348,1,0
13112,4.57,4.540000000000001,1,1
13115,4.12,4.0329999999999995,1,1
13120,4.36,4.473999999999999,1,1
13140,4.11,4.55,0,0
13151,4.46,4.071999999999999,0,1
13163,4.7,4.422,1,1
13164,4.26,4.167,1,1
13180,4.4,4.467,1,0
13183,4.2,4.574,0,0
13188,3.0,4.478999999999999,1,1
13191,4.27,4.359,1,1
13196,4.72,4.464,1,1
13201,4.54,4.151,1,1
13203,4.18,4.51,1,0
13210,5.0,3.4590000000000005,0,1
13211,3.9,4.351,1,1
13217,4.52,4.214,0,0
13218,3.89,4.423,1,0
13221,4.23,4.187,1,1
13224,3.75,3.812,0,0
13225,4.67,3.5269999999999997,0,1
13236,4.7,4.254,1,1
13242,3.63,4.475,0,1
13247,3.73,4.6209999999999996,1,1
13260,4.91,3.854,1,0
13271,4.25,4.33,1,0
13273,5.0,4.536,1,1
13276,4.4,4.428,1,0
13277,4.52,3.963,1,1
13281,4.77,4.062,0,0
13289,3.98,4.354999999999999,0,0
13291,4.13,4.2780000000000005,0,1
13295,3.75,3.8879999999999995,0,0
13307,5.0,4.6129999999999995,0,1
13310,4.2,4.021,1,1
13311,5.0,4.339,1,1
13313,4.43,4.095999999999999,1,1
13314,3.72,4.133,1,0
13315,5.0,3.7,0,1
13317,4.15,4.444,1,0
13328,4.17,4.078999999999999,1,1
13331,3.88,4.381,0,0
13341,4.46,4.062,1,1
13350,4.44,4.470000000000001,0,1
13355,4.22,4.228,1,1
13356,4.69,3.9770000000000003,1,1
13358,4.84,3.989,1,1
13366,4.04,4.337000000000001,1,0
13367,4.27,4.087,1,1
13368,4.07,4.215,0,1
13373,4.48,4.481999999999999,1,1
13382,5.0,4.305999999999999,0,1
13386,4.25,4.349,1,1
13399,4.15,4.228999999999999,1,1
13402,4.18,4.478999999999999,0,0
13403,4.23,4.396000000000001,1,1
13405,4.7,4.232,1,0
13406,4.48,4.1899999999999995,1,1
13407,4.64,4.319,1,1
13413,0.0,0.0,1,1
13421,3.44,4.1129999999999995,0,1
